exchange,instrument_id,base_asset,quote_asset
Kraken,FF_XBTUSD_250530,BTC,USDT
Kraken,PF_SLERFUSD,SLERF,USDT
Kraken,PF_COMPUSD,COMP,USDT
Kraken,PF_SLPUSD,SLP,USDT
Kraken,PF_MEMEFIUSD,MEMEFI,USDT
Kraken,PF_BEAMUSD,BEAM,USDT
Kraken,PF_SUNDOGUSD,SUNDOG,USDT
Kraken,PF_ZRXUSD,ZRX,USDT
Kraken,PF_ARKMUSD,ARKM,USDT
Kraken,PF_OLUSD,OL,USDT
Kraken,PF_SWELLUSD,SWELL,USDT
Kraken,PF_DYMUSD,DYM,USDT
Kraken,PF_GMTUSD,GMT,USDT
Kraken,PF_ZEREBROUSD,ZEREBRO,USDT
Kraken,PF_GRIFFAINUSD,GRIFFAIN,USDT
Kraken,PF_ROSEUSD,ROSE,USDT
Kraken,PF_AGLDUSD,AGLD,USDT
Kraken,PF_MINAUSD,MINA,USDT
Kraken,PF_ETHFIUSD,ETHFI,USDT
Kraken,PF_AXSUSD,AXS,USDT
Kraken,PF_STPTUSD,STPT,USDT
Kraken,PF_GPSUSD,GPS,USDT
Kraken,PF_POLYXUSD,POLYX,USDT
Kraken,PF_SATSUSD,SATS,USDT
Kraken,PF_UNIUSD,UNI,USDT
Kraken,PF_AUDUSD,AUD,USDT
Kraken,PF_BANDUSD,BAND,USDT
Kraken,PF_DENTUSD,DENT,USDT
Kraken,PF_ARUSD,AR,USDT
Kraken,PF_B3USD,B3,USDT
Kraken,PF_GLMUSD,GLM,USDT
Kraken,PF_ONGUSD,ONG,USDT
Kraken,PF_POWRUSD,POWR,USDT
Kraken,PF_SNXUSD,SNX,USDT
Kraken,FI_XRPUSD_250530,XRP,USD
Kraken,PF_TOSHIUSD,TOSHI,USDT
Kraken,PF_ATHUSD,ATH,USDT
Kraken,PF_SANDUSD,SAND,USDT
Kraken,PF_NEARUSD,NEAR,USDT
Kraken,PF_PEOPLEUSD,PEOPLE,USDT
Kraken,FF_SOLUSD_250627,SOL,USDT
Kraken,PF_YFIUSD,YFI,USDT
Kraken,PF_VETUSD,VET,USDT
Kraken,PF_SYNUSD,SYN,USDT
Kraken,PF_RENUSD,REN,USDT
Kraken,PF_FLOKIUSD,FLOKI,USDT
Kraken,PF_ETCUSD,ETC,USDT
Kraken,PF_ACTUSD,ACT,USDT
Kraken,PF_CELRUSD,CELR,USDT
Kraken,PF_SONICUSD,SONIC,USDT
Kraken,PF_BANUSD,BAN,USDT
Kraken,PF_GASUSD,GAS,USDT
Kraken,PF_HOTUSD,HOT,USDT
Kraken,PF_PEPEUSD,PEPE,USDT
Kraken,PF_CAKEUSD,CAKE,USDT
Kraken,PF_ANKRUSD,ANKR,USDT
Kraken,PF_FILUSD,FIL,USDT
Kraken,PF_RLCUSD,RLC,USDT
Kraken,PF_AI16ZUSD,AI16Z,USDT
Kraken,PF_SWARMSUSD,SWARMS,USDT
Kraken,PF_XVGUSD,XVG,USDT
Kraken,PF_UMAUSD,UMA,USDT
Kraken,PF_API3USD,API3,USDT
Kraken,PF_USDCUSD,USDC,USDT
Kraken,PF_SCRUSD,SCR,USDT
Kraken,FI_ETHUSD_250926,ETH,USD
Kraken,PF_ETHUSD,ETH,USDT
Kraken,PF_ICPUSD,ICP,USDT
Kraken,PF_GTCUSD,GTC,USDT
Kraken,PF_DFUSD,DF,USDT
Kraken,PF_VANAUSD,VANA,USDT
Kraken,PF_STRKUSD,STRK,USDT
Kraken,PF_JASMYUSD,JASMY,USDT
Kraken,PF_EIGENUSD,EIGEN,USDT
Kraken,PF_LDOUSD,LDO,USDT
Kraken,PF_LSKUSD,LSK,USDT
Kraken,PF_BAKEUSD,BAKE,USDT
Kraken,PF_XTZUSD,XTZ,USDT
Kraken,PF_LEVERUSD,LEVER,USDT
Kraken,PF_CROUSD,CRO,USDT
Kraken,PF_PAXGUSD,PAXG,USDT
Kraken,PF_IOUSD,IO,USDT
Kraken,FI_XRPUSD_250627,XRP,USD
Kraken,PF_SPELLUSD,SPELL,USDT
Kraken,PF_ONDOUSD,ONDO,USDT
Kraken,PF_FLOWUSD,FLOW,USDT
Kraken,PF_IDUSD,ID,USDT
Kraken,PF_SOLVUSD,SOLV,USDT
Kraken,PF_POPCATUSD,POPCAT,USDT
Kraken,PF_MEMEUSD,MEME,USDT
Kraken,PF_QTUMUSD,QTUM,USDT
Kraken,PF_BATUSD,BAT,USDT
Kraken,PF_BRETTUSD,BRETT,USDT
Kraken,PF_CHFUSD,CHF,USDT
Kraken,PF_ALPHAUSD,ALPHA,USDT
Kraken,FF_ETHUSD_250926,ETH,USDT
Kraken,FF_XBTUSD_250926,BTC,USDT
Kraken,PF_CGPTUSD,CGPT,USDT
Kraken,PF_TONUSD,TON,USDT
Kraken,PF_VIRTUALUSD,VIRTUAL,USDT
Kraken,PF_ZENUSD,ZEN,USDT
Kraken,PF_MOVEUSD,MOVE,USDT
Kraken,PF_QNTUSD,QNT,USDT
Kraken,PF_LRCUSD,LRC,USDT
Kraken,PF_ZKUSD,ZK,USDT
Kraken,PF_PORTALUSD,PORTAL,USDT
Kraken,PF_MAGICUSD,MAGIC,USDT
Kraken,PF_GBPUSD,GBP,USDT
Kraken,PF_MELANIAUSD,MELANIA,USDT
Kraken,PF_TAIKOUSD,TAIKO,USDT
Kraken,PF_SUPERUSD,SUPER,USDT
Kraken,PF_TSTUSD,TST,USDT
Kraken,PF_AIUSD,AI,USDT
Kraken,PF_SCUSD,SC,USDT
Kraken,PF_ZILUSD,ZIL,USDT
Kraken,PF_VOXELUSD,VOXEL,USDT
Kraken,PF_RAYUSD,RAY,USDT
Kraken,PF_TRBUSD,TRB,USDT
Kraken,PF_BOMEUSD,BOME,USDT
Kraken,PF_COOKIEUSD,COOKIE,USDT
Kraken,PF_TRXUSD,TRX,USDT
Kraken,PF_USDTUSD,USDT,USDT
Kraken,PF_NMRUSD,NMR,USDT
Kraken,PF_REZUSD,REZ,USDT
Kraken,PF_ACEUSD,ACE,USDT
Kraken,PF_ARCUSD,ARC,USDT
Kraken,FI_LTCUSD_250530,LTC,USD
Kraken,PF_GMXUSD,GMX,USDT
Kraken,PF_BADGERUSD,BADGER,USDT
Kraken,PF_ATOMUSD,ATOM,USDT
Kraken,PF_BICOUSD,BICO,USDT
Kraken,PF_OPUSD,OP,USDT
Kraken,PF_MAJORUSD,MAJOR,USDT
Kraken,PF_ZECUSD,ZEC,USDT
Kraken,PF_XLMUSD,XLM,USDT
Kraken,PF_DASHUSD,DASH,USDT
Kraken,PF_HFTUSD,HFT,USDT
Kraken,PF_ADAUSD,ADA,USDT
Kraken,PF_RADUSD,RAD,USDT
Kraken,PF_RAREUSD,RARE,USDT
Kraken,PF_GOATUSD,GOAT,USDT
Kraken,PF_AKTUSD,AKT,USDT
Kraken,FI_XBTUSD_250926,BTC,USD
Kraken,PF_COWUSD,COW,USDT
Kraken,PF_PRCLUSD,PRCL,USDT
Kraken,PF_CHZUSD,CHZ,USDT
Kraken,PF_BONKUSD,BONK,USDT
Kraken,PF_CATIUSD,CATI,USDT
Kraken,PF_NOTUSD,NOT,USDT
Kraken,PF_RATSUSD,RATS,USDT
Kraken,PF_VELOUSD,VELO,USDT
Kraken,PF_CYBERUSD,CYBER,USDT
Kraken,PF_DEGENUSD,DEGEN,USDT
Kraken,PF_ZEUSUSD,ZEUS,USDT
Kraken,PF_FARTCOINUSD,FARTCOIN,USDT
Kraken,PF_GIGAUSD,GIGA,USDT
Kraken,PF_SEIUSD,SEI,USDT
Kraken,PF_CRVUSD,CRV,USDT
Kraken,PF_APEUSD,APE,USDT
Kraken,PF_NCUSD,NC,USDT
Kraken,PF_RUNEUSD,RUNE,USDT
Kraken,PF_APUUSD,APU,USDT
Kraken,PF_LUMIAUSD,LUMIA,USDT
Kraken,PF_TRUMPUSD,TRUMP,USDT
Kraken,PF_OGNUSD,OGN,USDT
Kraken,PF_ARPAUSD,ARPA,USDT
Kraken,PF_AUDIOUSD,AUDIO,USDT
Kraken,PF_DOGUSD,DOG,USDT
Kraken,PF_HIPPOUSD,HIPPO,USDT
Kraken,PF_IOSTUSD,IOST,USDT
Kraken,PF_ZETAUSD,ZETA,USDT
Kraken,PF_POLUSD,POL,USDT
Kraken,PF_CFXUSD,CFX,USDT
Kraken,PF_XVSUSD,XVS,USDT
Kraken,PF_FETUSD,FET,USDT
Kraken,PF_GRASSUSD,GRASS,USDT
Kraken,PF_KOMAUSD,KOMA,USDT
Kraken,FI_LTCUSD_250627,LTC,USD
Kraken,PF_DUSKUSD,DUSK,USDT
Kraken,PF_BNBUSD,BNB,USDT
Kraken,PF_PNUTUSD,PNUT,USDT
Kraken,PF_TUSD,T,USDT
Kraken,PF_EGLDUSD,EGLD,USDT
Kraken,PF_ORCAUSD,ORCA,USDT
Kraken,PF_ENJUSD,ENJ,USDT
MEXC,BTC_USDT,BTC,USDT
MEXC,ETH_USDT,ETH,USDT
MEXC,MOODENG_USDT,MOODENG,USDT
MEXC,SOL_USDT,SOL,USDT
MEXC,BTC_USD,BTC,USD
MEXC,SUI_USDT,SUI,USDT
MEXC,ETH_USD,ETH,USD
MEXC,RATO_USDT,RATO,USDT
MEXC,XRP_USDT,XRP,USDT
MEXC,LTC_USD,LTC,USD
MEXC,XRP_USD,XRP,USD
MEXC,ADA_USD,ADA,USD
MEXC,LINK_USD,LINK,USD
MEXC,AVAX_USD,AVAX,USD
MEXC,SOL_USD,SOL,USD
MEXC,DOGE_USD,DOGE,USD
MEXC,SUI_USD,SUI,USD
MEXC,FARTCOIN_USDT,FARTCOIN,USDT
MEXC,PNUT_USDT,PNUT,USDT
MEXC,PEPE_USDT,PEPE,USDT
MEXC,DOGE_USDT,DOGE,USDT
MEXC,WIF_USDT,WIF,USDT
MEXC,PIPPIN_USDT,PIPPIN,USDT
MEXC,GORK_USDT,GORK,USDT
MEXC,GOAT_USDT,GOAT,USDT
MEXC,MOONPIG_USDT,MOONPIG,USDT
MEXC,POPCAT_USDT,POPCAT,USDT
MEXC,ADA_USDT,ADA,USDT
MEXC,TRUMPOFFICIAL_USDT,TRUMPOFFICIAL,USDT
MEXC,NEIROETH_USDT,NEIROETH,USDT
MEXC,LINK_USDT,LINK,USDT
MEXC,FRED_USDT,FRED,USDT
MEXC,RAI_USDT,RAI,USDT
MEXC,PARTI_USDT,PARTI,USDT
MEXC,OM_USDT,OM,USDT
MEXC,AVAX_USDT,AVAX,USDT
MEXC,CHILLGUY_USDT,CHILLGUY,USDT
MEXC,JAGER_USDT,JAGER,USDT
MEXC,USELESS_USDT,USELESS,USDT
MEXC,TIA_USDT,TIA,USDT
MEXC,VIRTUAL_USDT,VIRTUAL,USDT
MEXC,GORILLABSC_USDT,GORILLABSC,USDT
MEXC,ENA_USDT,ENA,USDT
MEXC,PWEASE_USDT,PWEASE,USDT
MEXC,BFTOKEN_USDT,BFTOKEN,USDT
MEXC,KAS_USDT,KAS,USDT
MEXC,OP_USDT,OP,USDT
MEXC,ONDO_USDT,ONDO,USDT
MEXC,WLD_USDT,WLD,USDT
MEXC,LTC_USDT,LTC,USDT
MEXC,ARB_USDT,ARB,USDT
MEXC,CSPR_USDT,CSPR,USDT
MEXC,EDGE_USDT,EDGE,USDT
MEXC,ETHFI_USDT,ETHFI,USDT
MEXC,PENGU_USDT,PENGU,USDT
MEXC,MUBARAK_USDT,MUBARAK,USDT
MEXC,APT_USDT,APT,USDT
MEXC,TITCOIN_USDT,TITCOIN,USDT
MEXC,TAO_USDT,TAO,USDT
MEXC,ALPACA_USDT,ALPACA,USDT
MEXC,VINE_USDT,VINE,USDT
MEXC,HOSICO_USDT,HOSICO,USDT
MEXC,BOME_USDT,BOME,USDT
MEXC,HOT_USDT,HOT,USDT
MEXC,FWOG_USDT,FWOG,USDT
MEXC,PUFFER_USDT,PUFFER,USDT
MEXC,KAITO_USDT,KAITO,USDT
MEXC,TOSHI_USDT,TOSHI,USDT
MEXC,SHIB_USDT,SHIB,USDT
MEXC,MICHI_USDT,MICHI,USDT
MEXC,NEAR_USDT,NEAR,USDT
MEXC,HOUSE_USDT,HOUSE,USDT
MEXC,BOOP_USDT,BOOP,USDT
MEXC,TONCOIN_USDT,TONCOIN,USDT
MEXC,SHM_USDT,SHM,USDT
MEXC,HBAR_USDT,HBAR,USDT
MEXC,ZEREBRO_USDT,ZEREBRO,USDT
MEXC,BRETT_USDT,BRETT,USDT
MEXC,DOT_USDT,DOT,USDT
MEXC,INIT_USDT,INIT,USDT
MEXC,THETA_USDT,THETA,USDT
MEXC,ACT_USDT,ACT,USDT
MEXC,TURBO_USDT,TURBO,USDT
MEXC,POPE_USDT,POPE,USDT
MEXC,ULTI_USDT,ULTI,USDT
MEXC,FIDA_USDT,FIDA,USDT
MEXC,MEMEFI_USDT,MEMEFI,USDT
MEXC,AAVE_USDT,AAVE,USDT
MEXC,ARKM_USDT,ARKM,USDT
MEXC,BNB_USDT,BNB,USDT
MEXC,INJ_USDT,INJ,USDT
MEXC,NEIROCTO_USDT,NEIROCTO,USDT
MEXC,LAYER_USDT,LAYER,USDT
MEXC,SWARMS_USDT,SWARMS,USDT
MEXC,AI16Z_USDT,AI16Z,USDT
MEXC,AIXBT_USDT,AIXBT,USDT
MEXC,FLOKI_USDT,FLOKI,USDT
MEXC,XAI_USDT,XAI,USDT
MEXC,SHELL_USDT,SHELL,USDT
MEXC,UFD_USDT,UFD,USDT
MEXC,FET_USDT,FET,USDT
MEXC,CATI_USDT,CATI,USDT
MEXC,GFM_USDT,GFM,USDT
MEXC,DONKEY_USDT,DONKEY,USDT
MEXC,HIPPO_USDT,HIPPO,USDT
MEXC,REZ_USDT,REZ,USDT
MEXC,MYX_USDT,MYX,USDT
MEXC,DOOD_USDT,DOOD,USDT
MEXC,1000BONK_USDT,1000BONK,USDT
MEXC,JASMY_USDT,JASMY,USDT
MEXC,LDO_USDT,LDO,USDT
MEXC,OG_USDT,OG,USDT
MEXC,TUT_USDT,TUT,USDT
MEXC,OBOL_USDT,OBOL,USDT
MEXC,1000MUMU_USDT,1000MUMU,USDT
MEXC,X_USDT,X,USDT
MEXC,UNI_USDT,UNI,USDT
MEXC,HYPE_USDT,HYPE,USDT
MEXC,BUZZ_USDT,BUZZ,USDT
MEXC,DOGS_USDT,DOGS,USDT
MEXC,MOVE_USDT,MOVE,USDT
MEXC,AIOT_USDT,AIOT,USDT
MEXC,HIFI_USDT,HIFI,USDT
MEXC,PAXG_USDT,PAXG,USDT
MEXC,ATOM_USDT,ATOM,USDT
MEXC,TST_USDT,TST,USDT
MEXC,BCH_USDT,BCH,USDT
MEXC,SEI_USDT,SEI,USDT
MEXC,SXT_USDT,SXT,USDT
MEXC,NC_USDT,NC,USDT
MEXC,ORDI_USDT,ORDI,USDT
MEXC,GALA_USDT,GALA,USDT
MEXC,XLM_USDT,XLM,USDT
MEXC,PROMPT_USDT,PROMPT,USDT
MEXC,ACE_USDT,ACE,USDT
MEXC,ICP_USDT,ICP,USDT
MEXC,MINA_USDT,MINA,USDT
MEXC,ZORA_USDT,ZORA,USDT
MEXC,FILECOIN_USDT,FILECOIN,USDT
MEXC,RUNE_USDT,RUNE,USDT
MEXC,VISTA_USDT,VISTA,USDT
MEXC,TRX_USDT,TRX,USDT
MEXC,AGIXT_USDT,AGIXT,USDT
MEXC,PYTH_USDT,PYTH,USDT
MEXC,S_USDT,S,USDT
MEXC,JUP_USDT,JUP,USDT
MEXC,NOT_USDT,NOT,USDT
MEXC,MEW_USDT,MEW,USDT
MEXC,ZEC_USDT,ZEC,USDT
MEXC,PUMPAI_USDT,PUMPAI,USDT
MEXC,ALCH_USDT,ALCH,USDT
MEXC,CAT_USDT,CAT,USDT
MEXC,KOMA_USDT,KOMA,USDT
MEXC,HAEDAL_USDT,HAEDAL,USDT
MEXC,GRASS_USDT,GRASS,USDT
MEXC,IO_USDT,IO,USDT
MEXC,RENDER_USDT,RENDER,USDT
MEXC,MUBARAKAH_USDT,MUBARAKAH,USDT
MEXC,ARCSOL_USDT,ARCSOL,USDT
MEXC,1000RATS_USDT,1000RATS,USDT
MEXC,GRIFFAIN_USDT,GRIFFAIN,USDT
MEXC,CELO_USDT,CELO,USDT
MEXC,EOS_USDT,EOS,USDT
MEXC,LAI_USDT,LAI,USDT
MEXC,REX_USDT,REX,USDT
MEXC,BLZ_USDT,BLZ,USDT
MEXC,RPL_USDT,RPL,USDT
MEXC,SLERF_USDT,SLERF,USDT
MEXC,SIREN_USDT,SIREN,USDT
MEXC,BANANAS31_USDT,BANANAS31,USDT
MEXC,BROCCOLI_USDT,BROCCOLI,USDT
MEXC,PEOPLE_USDT,PEOPLE,USDT
MEXC,OZK_USDT,OZK,USDT
MEXC,PIXEL_USDT,PIXEL,USDT
MEXC,EIGEN_USDT,EIGEN,USDT
MEXC,NIL_USDT,NIL,USDT
MEXC,CRV_USDT,CRV,USDT
MEXC,SYRUP_USDT,SYRUP,USDT
MEXC,BERT_USDT,BERT,USDT
MEXC,VRA_USDT,VRA,USDT
MEXC,TIBBIR_USDT,TIBBIR,USDT
MEXC,BAR_USDT,BAR,USDT
MEXC,1000000MOG_USDT,1000000MOG,USDT
MEXC,APE_USDT,APE,USDT
MEXC,SAGA_USDT,SAGA,USDT
MEXC,SUNDOG_USDT,SUNDOG,USDT
MEXC,DRB_USDT,DRB,USDT
MEXC,RAY_USDT,RAY,USDT
MEXC,ACH_USDT,ACH,USDT
MEXC,MAGIC_USDT,MAGIC,USDT
MEXC,KAVA_USDT,KAVA,USDT
MEXC,DUCK_USDT,DUCK,USDT
MEXC,HOLD_USDT,HOLD,USDT
MEXC,ME_USDT,ME,USDT
MEXC,BERA_USDT,BERA,USDT
MEXC,TROLLSOL_USDT,TROLLSOL,USDT
MEXC,NEO_USDT,NEO,USDT
MEXC,XVS_USDT,XVS,USDT
MEXC,ALGO_USDT,ALGO,USDT
MEXC,MEME_USDT,MEME,USDT
MEXC,DENT_USDT,DENT,USDT
MEXC,POL_USDT,POL,USDT
MEXC,GROK_USDT,GROK,USDT
MEXC,MOCA_USDT,MOCA,USDT
MEXC,CTK_USDT,CTK,USDT
MEXC,STO_USDT,STO,USDT
MEXC,OL_USDT,OL,USDT
MEXC,CETUS_USDT,CETUS,USDT
MEXC,CGPT_USDT,CGPT,USDT
MEXC,CAPTAINBNB_USDT,CAPTAINBNB,USDT
MEXC,KSM_USDT,KSM,USDT
MEXC,BROCCOLIF3B_USDT,BROCCOLIF3B,USDT
MEXC,XMR_USDT,XMR,USDT
MEXC,CAKE_USDT,CAKE,USDT
MEXC,ZBCN_USDT,ZBCN,USDT
MEXC,XAUT_USDT,XAUT,USDT
MEXC,1000APU_USDT,1000APU,USDT
MEXC,MELANIA_USDT,MELANIA,USDT
MEXC,WCT_USDT,WCT,USDT
MEXC,DARK_USDT,DARK,USDT
MEXC,VIDT_USDT,VIDT,USDT
MEXC,VANRY_USDT,VANRY,USDT
MEXC,TAI_USDT,TAI,USDT
MEXC,COOKIE_USDT,COOKIE,USDT
MEXC,CFX_USDT,CFX,USDT
MEXC,SZN_USDT,SZN,USDT
MEXC,LUCE_USDT,LUCE,USDT
MEXC,BIGTIME_USDT,BIGTIME,USDT
MEXC,ASR_USDT,ASR,USDT
MEXC,1000000BABYDOGE_USDT,1000000BABYDOGE,USDT
MEXC,DOGINME_USDT,DOGINME,USDT
MEXC,ATA_USDT,ATA,USDT
MEXC,PUNDIX_USDT,PUNDIX,USDT
MEXC,GHIBLI_USDT,GHIBLI,USDT
MEXC,JELLYJELLY_USDT,JELLYJELLY,USDT
MEXC,DEEP_USDT,DEEP,USDT
MEXC,STX_USDT,STX,USDT
MEXC,ALU_USDT,ALU,USDT
MEXC,HOOK_USDT,HOOK,USDT
MEXC,ZRO_USDT,ZRO,USDT
MEXC,JTO_USDT,JTO,USDT
MEXC,ZIG_USDT,ZIG,USDT
MEXC,GRT_USDT,GRT,USDT
MEXC,SPX_USDT,SPX,USDT
MEXC,VVAIFU_USDT,VVAIFU,USDT
MEXC,ULTIMA_USDT,ULTIMA,USDT
MEXC,WAL_USDT,WAL,USDT
MEXC,MYRO_USDT,MYRO,USDT
MEXC,USUAL_USDT,USUAL,USDT
MEXC,IP_USDT,IP,USDT
MEXC,GIGA_USDT,GIGA,USDT
MEXC,AXS_USDT,AXS,USDT
MEXC,AI_USDT,AI,USDT
MEXC,VET_USDT,VET,USDT
MEXC,ANON_USDT,ANON,USDT
MEXC,LOOM_USDT,LOOM,USDT
MEXC,QNT_USDT,QNT,USDT
MEXC,DYDX_USDT,DYDX,USDT
MEXC,BID_USDT,BID,USDT
MEXC,STRK_USDT,STRK,USDT
MEXC,PONKE_USDT,PONKE,USDT
MEXC,DSYNC_USDT,DSYNC,USDT
MEXC,VR_USDT,VR,USDT
MEXC,PORTAL_USDT,PORTAL,USDT
MEXC,DEAI_USDT,DEAI,USDT
MEXC,AUCTION_USDT,AUCTION,USDT
MEXC,PLUME_USDT,PLUME,USDT
MEXC,AVAAI_USDT,AVAAI,USDT
MEXC,GUN_USDT,GUN,USDT
MEXC,AR_USDT,AR,USDT
MEXC,ROSE_USDT,ROSE,USDT
MEXC,LUNC_USDT,LUNC,USDT
MEXC,BSW_USDT,BSW,USDT
MEXC,MASK_USDT,MASK,USDT
MEXC,ETC_USDT,ETC,USDT
MEXC,SUPRA_USDT,SUPRA,USDT
MEXC,10000WHY_USDT,10000WHY,USDT
MEXC,EDU_USDT,EDU,USDT
MEXC,BUTTHOLE_USDT,BUTTHOLE,USDT
MEXC,FHE_USDT,FHE,USDT
MEXC,PEAQ_USDT,PEAQ,USDT
MEXC,DOG_USDT,DOG,USDT
MEXC,PRCL_USDT,PRCL,USDT
MEXC,CHZ_USDT,CHZ,USDT
MEXC,HASHAI_USDT,HASHAI,USDT
MEXC,IMX_USDT,IMX,USDT
MEXC,KEKIUS_USDT,KEKIUS,USDT
MEXC,PAWS_USDT,PAWS,USDT
MEXC,BANK_USDT,BANK,USDT
MEXC,DYM_USDT,DYM,USDT
MEXC,VANA_USDT,VANA,USDT
MEXC,SAND_USDT,SAND,USDT
MEXC,SONIC_USDT,SONIC,USDT
MEXC,COTI_USDT,COTI,USDT
MEXC,BROCCOLIF2B_USDT,BROCCOLIF2B,USDT
MEXC,HMSTR_USDT,HMSTR,USDT
MEXC,BABY_USDT,BABY,USDT
MEXC,KERNEL_USDT,KERNEL,USDT
MEXC,TRB_USDT,TRB,USDT
MEXC,MORPHO_USDT,MORPHO,USDT
MEXC,SIGN_USDT,SIGN,USDT
MEXC,ENS_USDT,ENS,USDT
MEXC,ALPINE_USDT,ALPINE,USDT
MEXC,VOXEL_USDT,VOXEL,USDT
MEXC,BEL_USDT,BEL,USDT
MEXC,RFC_USDT,RFC,USDT
MEXC,WOO_USDT,WOO,USDT
MEXC,DOGEGOV_USDT,DOGEGOV,USDT
MEXC,PENDLE_USDT,PENDLE,USDT
MEXC,TOKEN_USDT,TOKEN,USDT
MEXC,SWELL_USDT,SWELL,USDT
MEXC,FORM_USDT,FORM,USDT
MEXC,WIZZ_USDT,WIZZ,USDT
MEXC,BAN_USDT,BAN,USDT
MEXC,SKYAI_USDT,SKYAI,USDT
MEXC,SXP_USDT,SXP,USDT
MEXC,RBNT_USDT,RBNT,USDT
MEXC,GAS_USDT,GAS,USDT
MEXC,STNK_USDT,STNK,USDT
MEXC,MANA_USDT,MANA,USDT
MEXC,HYPER_USDT,HYPER,USDT
MEXC,GPU_USDT,GPU,USDT
MEXC,DEGEN_USDT,DEGEN,USDT
MEXC,PIN_USDT,PIN,USDT
MEXC,MKR_USDT,MKR,USDT
MEXC,KILO_USDT,KILO,USDT
MEXC,BAKE_USDT,BAKE,USDT
MEXC,SSV_USDT,SSV,USDT
MEXC,PAAL_USDT,PAAL,USDT
MEXC,W_USDT,W,USDT
MEXC,VVV_USDT,VVV,USDT
MEXC,IOTX_USDT,IOTX,USDT
MEXC,ENJ_USDT,ENJ,USDT
MEXC,CORE_USDT,CORE,USDT
MEXC,EPIC_USDT,EPIC,USDT
MEXC,EPT_USDT,EPT,USDT
MEXC,MAVIA_USDT,MAVIA,USDT
MEXC,BIO_USDT,BIO,USDT
MEXC,BEAMX_USDT,BEAMX,USDT
MEXC,AKT_USDT,AKT,USDT
MEXC,10000COQ_USDT,10000COQ,USDT
MEXC,AERGO_USDT,AERGO,USDT
MEXC,ZKSYNC_USDT,ZKSYNC,USDT
MEXC,OIK_USDT,OIK,USDT
MEXC,PHB_USDT,PHB,USDT
MEXC,FLM_USDT,FLM,USDT
MEXC,STONKS_USDT,STONKS,USDT
MEXC,TOMI_USDT,TOMI,USDT
MEXC,C98_USDT,C98,USDT
MEXC,CRO_USDT,CRO,USDT
MEXC,HIGH_USDT,HIGH,USDT
MEXC,FTT_USDT,FTT,USDT
MEXC,PEPU_USDT,PEPU,USDT
MEXC,SEED_USDT,SEED,USDT
MEXC,ETHW_USDT,ETHW,USDT
MEXC,RSR_USDT,RSR,USDT
MEXC,RARE_USDT,RARE,USDT
MEXC,NFP_USDT,NFP,USDT
MEXC,MERL_USDT,MERL,USDT
MEXC,MBOX_USDT,MBOX,USDT
MEXC,NTRN_USDT,NTRN,USDT
MEXC,ZIL_USDT,ZIL,USDT
MEXC,BUBB_USDT,BUBB,USDT
MEXC,100000AIDOGE_USDT,100000AIDOGE,USDT
MEXC,LUMIA_USDT,LUMIA,USDT
MEXC,TWT_USDT,TWT,USDT
MEXC,VELODROME_USDT,VELODROME,USDT
MEXC,NPC_USDT,NPC,USDT
MEXC,CKB_USDT,CKB,USDT
MEXC,CULT_USDT,CULT,USDT
MEXC,LUNANEW_USDT,LUNANEW,USDT
MEXC,SATS_USDT,SATS,USDT
MEXC,EGLD_USDT,EGLD,USDT
MEXC,ID_USDT,ID,USDT
MEXC,DAG_USDT,DAG,USDT
MEXC,GHX_USDT,GHX,USDT
MEXC,MAJOR_USDT,MAJOR,USDT
MEXC,QUBIC_USDT,QUBIC,USDT
MEXC,FLOCK_USDT,FLOCK,USDT
MEXC,FIS_USDT,FIS,USDT
MEXC,USA_USDT,USA,USDT
MEXC,METIS_USDT,METIS,USDT
MEXC,MILK_USDT,MILK,USDT
MEXC,YGG_USDT,YGG,USDT
MEXC,G7_USDT,G7,USDT
MEXC,FARTBOY_USDT,FARTBOY,USDT
MEXC,NKN_USDT,NKN,USDT
MEXC,CHR_USDT,CHR,USDT
MEXC,XVG_USDT,XVG,USDT
MEXC,BTC_USDC,BTC,USDC
MEXC,KDA_USDT,KDA,USDT
MEXC,MIGGLES_USDT,MIGGLES,USDT
MEXC,UMA_USDT,UMA,USDT
MEXC,BANANA_USDT,BANANA,USDT
MEXC,MNT_USDT,MNT,USDT
MEXC,ARPA_USDT,ARPA,USDT
MEXC,SUSHI_USDT,SUSHI,USDT
MEXC,FUN_USDT,FUN,USDT
MEXC,MANTA_USDT,MANTA,USDT
MEXC,LUNAI_USDT,LUNAI,USDT
MEXC,VELO_USDT,VELO,USDT
MEXC,TRUMP_USDT,TRUMP,USDT
MEXC,10000WEN_USDT,10000WEN,USDT
MEXC,FOXY_USDT,FOXY,USDT
MEXC,POLS_USDT,POLS,USDT
MEXC,WHITE_USDT,WHITE,USDT
MEXC,LPT_USDT,LPT,USDT
MEXC,APEX_USDT,APEX,USDT
MEXC,XRD_USDT,XRD,USDT
MEXC,UXLINK_USDT,UXLINK,USDT
MEXC,NS_USDT,NS,USDT
MEXC,ALPHA_USDT,ALPHA,USDT
MEXC,SPEC_USDT,SPEC,USDT
MEXC,PHA_USDT,PHA,USDT
MEXC,TREAT_USDT,TREAT,USDT
MEXC,CYBER_USDT,CYBER,USDT
MEXC,SEND_USDT,SEND,USDT
MEXC,IOTA_USDT,IOTA,USDT
